customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage
08093480aa587422c2c694a534ddaf3a,49.91,76.19,23.81,Regular Customer,Regular Marketing,38.28,53.44,23.81,Loyal Stage
0810492c615d973d804931e404adade7,12.99,75.67,24.33,Regular Customer,Regular Marketing,37.88,53.0,24.33,Loyal Stage
08189e909aa7bfc3a5f45b12da63c847,212.5,77.32,22.68,VIP Customer,VIP Loyalty Benefits,39.45,54.6,22.68,Loyal Stage
083004073bdf5fe2545d485d9654bda5,64.5,77.15,22.85,Regular Customer,Regular Marketing,38.81,54.15,22.85,Loyal Stage
083ca1aa470c280236380973a48f77c6,76.89,75.95,24.05,Regular Customer,Regular Marketing,38.26,53.34,24.05,Loyal Stage
083ce299ea3fc1eba79bd0b17f64555b,88.89,77.24,22.76,Regular Customer,Regular Marketing,38.95,54.27,22.76,Loyal Stage
084b6a94c8cdb12b4ee05006af246aa0,99.98,76.84,23.16,Regular Customer,Regular Marketing,38.79,54.01,23.16,Loyal Stage
08538899c9349c72a2286e39a0a31717,63.98,75.9,24.1,Regular Customer,Regular Marketing,38.19,53.27,24.1,Loyal Stage
0856272ad8bcec5b7491b8e27b12e276,0.0,76.22,23.78,Regular Customer,Regular Marketing,38.11,53.35,23.78,Loyal Stage
085bac9935b660f86e84dae80040f735,39.99,75.76,24.24,Regular Customer,Regular Marketing,38.03,53.12,24.24,Loyal Stage
086371743c5ec9485f9b4bfd20e60b48,79.9,75.57,24.43,Regular Customer,Regular Marketing,38.08,53.08,24.43,Loyal Stage
08642cd329066fe11ec63293f714f2f8,170.0,78.8,21.2,VIP Customer,VIP Loyalty Benefits,40.03,55.54,21.2,Loyal Stage
086915b3227ea3589f54682693a9b423,474.0,76.36,23.64,VIP Customer,VIP Loyalty Benefits,39.94,54.51,23.64,Loyal Stage
086d34d6252f06ace8593f7fa51bacd8,28.0,76.11,23.89,Regular Customer,Regular Marketing,38.16,53.34,23.89,Loyal Stage
0870764e90dbfef17f23e922f27b976f,228.0,77.49,22.51,VIP Customer,VIP Loyalty Benefits,39.59,54.75,22.51,Loyal Stage
087c3d4ea19cbc0a3cf624d69ae9dd54,116.9,76.71,23.29,Regular Customer,Regular Marketing,38.79,53.96,23.29,Loyal Stage
08a374bca4063116d5530a7b04ecaf3f,0.0,76.58,23.42,Regular Customer,Regular Marketing,38.29,53.61,23.42,Loyal Stage
08a678af92ae64c547716222a06447cf,19.9,75.53,24.47,Regular Customer,Regular Marketing,37.84,52.92,24.47,Loyal Stage
08a8e6e7993db052baf012f977f0f0d5,19.49,76.46,23.54,Regular Customer,Regular Marketing,38.3,53.56,23.54,Loyal Stage
08a96b9b64a5af2b5918c4012c0d92d6,149.0,77.37,22.63,VIP Customer,VIP Loyalty Benefits,39.24,54.49,22.63,Loyal Stage
08bb1e743496dfc8a94497fa1b84af88,0.0,76.74,23.26,Regular Customer,Regular Marketing,38.37,53.72,23.26,Loyal Stage
08c40e2f03653843441ac35d059a04d1,49.9,76.76,23.24,Regular Customer,Regular Marketing,38.57,53.85,23.24,Loyal Stage
08d3cef45bac971f1ccd62a7d224a877,0.0,76.58,23.42,Regular Customer,Regular Marketing,38.29,53.61,23.42,Loyal Stage
08d7e52bf78f5fa7e4a0fc47d7c4f9a4,53.9,75.89,24.11,Regular Customer,Regular Marketing,38.15,53.25,24.11,Loyal Stage
08de4d9507128e2ad419e26cc4f22b65,0.0,77.26,22.74,Regular Customer,Regular Marketing,38.63,54.08,22.74,Loyal Stage
08de67bdeb6f90e74f025279510dbca2,45.97,75.52,24.48,Regular Customer,Regular Marketing,37.93,52.97,24.48,Loyal Stage
08e477277c482ff7b46d7c67dd8bae83,0.0,76.74,23.26,Regular Customer,Regular Marketing,38.37,53.72,23.26,Loyal Stage
08ec27950ed95b0394dafd612c1db4c3,128.59,77.19,22.81,Regular Customer,Regular Marketing,39.07,54.32,22.81,Loyal Stage
08ee228ac0904cda30a9369de7d1dd4e,164.98,76.47,23.53,VIP Customer,VIP Loyalty Benefits,38.85,53.9,23.53,Loyal Stage
08f0052dbc1e62a5a37b52e508f4e3a3,59.9,76.16,23.84,Regular Customer,Regular Marketing,38.3,53.44,23.84,Loyal Stage
08f57f4be7a86b8a175c56d07c305dce,114.0,76.39,23.61,Regular Customer,Regular Marketing,38.62,53.73,23.61,Loyal Stage
08f93b424b4ab0d1483bc10268065571,52.51,76.77,23.23,Regular Customer,Regular Marketing,38.58,53.86,23.23,Loyal Stage
0931121d09abd3191ffd255d843b8fa0,59.9,75.64,24.36,Regular Customer,Regular Marketing,38.04,53.08,24.36,Loyal Stage
0932d84be1bb7b48cc56d8029b817271,41.0,76.34,23.66,Regular Customer,Regular Marketing,38.32,53.53,23.66,Loyal Stage
09605a03a6f90c9347a279e67dd07cbc,72.88,76.85,23.15,Regular Customer,Regular Marketing,38.7,53.96,23.15,Loyal Stage
0962210779eb78f82bd46b065a4a9b94,199.9,76.37,23.63,VIP Customer,VIP Loyalty Benefits,38.93,53.91,23.63,Loyal Stage
09687a7b7431a93b5c53b50ba779bf94,0.0,78.08,21.92,Regular Customer,Regular Marketing,39.04,54.66,21.92,Loyal Stage
096b79c3e26e6314ad27b2d346b9fefe,62.0,76.94,23.06,Regular Customer,Regular Marketing,38.7,54.0,23.06,Loyal Stage
097127087d9c8894edcff5cfdec8f06b,0.0,75.96,24.04,Regular Customer,Regular Marketing,37.98,53.17,24.04,Loyal Stage
097221858a1f2f6d37ca6915ae039780,49.0,76.45,23.55,Regular Customer,Regular Marketing,38.41,53.63,23.55,Loyal Stage
097519821949cb8511eabaeb389d2624,259.99,76.56,23.44,VIP Customer,VIP Loyalty Benefits,39.25,54.17,23.44,Loyal Stage
097fd532f71299ee22770dd901eade35,199.9,76.63,23.37,VIP Customer,VIP Loyalty Benefits,39.06,54.09,23.37,Loyal Stage
0980cf6208da589a87bc4f88baeb6047,0.0,75.6,24.4,Regular Customer,Regular Marketing,37.8,52.92,24.4,Loyal Stage
0985e1b12e309eb5dba4aff64675774a,109.9,76.23,23.77,Regular Customer,Regular Marketing,38.52,53.6,23.77,Loyal Stage
09928c4afa1c45cfcf099b3b13889719,328.0,75.99,24.01,VIP Customer,VIP Loyalty Benefits,39.22,53.93,24.01,Loyal Stage
09a5f7c425ee179efe9830c565b16bdb,69.0,77.1,22.9,Regular Customer,Regular Marketing,38.81,54.13,22.9,Loyal Stage
09b0eb53e09f29ad6a59aee993efc3af,95.9,76.83,23.17,Regular Customer,Regular Marketing,38.77,53.99,23.17,Loyal Stage
09c7e80b1e64aef42787f124fa7b987f,219.9,77.07,22.93,VIP Customer,VIP Loyalty Benefits,39.35,54.44,22.93,Loyal Stage
09d1bf045d861141e5223428db885215,25.89,76.31,23.69,Regular Customer,Regular Marketing,38.25,53.47,23.69,Loyal Stage
09d9c1ca3aa11afaef88d082942c2f0c,53.0,75.53,24.47,Regular Customer,Regular Marketing,37.96,52.99,24.47,Loyal Stage
09f0e1aef2fa8134f784f8097f154585,149.0,76.96,23.04,VIP Customer,VIP Loyalty Benefits,39.03,54.2,23.04,Loyal Stage
09f851560b90342e505b5a3404d5e239,0.0,76.74,23.26,Regular Customer,Regular Marketing,38.37,53.72,23.26,Loyal Stage
09f890c3ae1626f1044e52e1c8d3707a,39.16,77.01,22.99,Regular Customer,Regular Marketing,38.65,53.99,22.99,Loyal Stage
0a0a92112bd4c708ca5fde585afaa872,13440.0,40.13,59.87,VIP Customer,VIP Loyalty Benefits,70.06,58.09,59.87,Declining Stage
0a0bc01025ce6dbecc33717834faf717,146.99,75.87,24.13,VIP Customer,VIP Loyalty Benefits,38.48,53.44,24.13,Loyal Stage
0a0f90363507d69f66b2b957551dc225,79.0,75.72,24.28,Regular Customer,Regular Marketing,38.15,53.18,24.28,Loyal Stage
0a26f4521f4fc88f90d29a5ebc930e63,44.9,76.6,23.4,Regular Customer,Regular Marketing,38.47,53.72,23.4,Loyal Stage
0a2bfc7b9705c3e494be7c34a99cade9,325.0,76.5,23.5,VIP Customer,VIP Loyalty Benefits,39.46,54.28,23.5,Loyal Stage
0a4c57438bd5b91dc9e09ac988493a9e,89.9,76.2,23.8,Regular Customer,Regular Marketing,38.43,53.54,23.8,Loyal Stage
0a5dadb73145d29f42f703c97c377ae8,0.0,77.83,22.17,Regular Customer,Regular Marketing,38.92,54.48,22.17,Loyal Stage
0a6778022c639299667ea2aedaec84ca,125.0,76.72,23.28,Regular Customer,Regular Marketing,38.83,53.99,23.28,Loyal Stage
0a6d2167c2d7d056f5e1b1680c23d744,0.0,76.12,23.88,Regular Customer,Regular Marketing,38.06,53.28,23.88,Loyal Stage
0a7286b94906c271a4403cf16cafeb96,119.0,76.81,23.19,Regular Customer,Regular Marketing,38.85,54.03,23.19,Loyal Stage
0a81c56b387e196c58e1144b858d1324,138.0,75.71,24.29,Regular Customer,Regular Marketing,38.37,53.31,24.29,Loyal Stage
0a9d5acfda81f2fa0dfb1d8a2233c58f,51.9,76.66,23.34,Regular Customer,Regular Marketing,38.52,53.78,23.34,Loyal Stage
0aabcbc7751fc1659d9ece7a3a6ad72e,129.9,75.54,24.46,Regular Customer,Regular Marketing,38.25,53.17,24.46,Loyal Stage
0aaf11915029c8b54fd11764b16b4c06,109.9,75.51,24.49,Regular Customer,Regular Marketing,38.16,53.1,24.49,Loyal Stage
0abff5377bf2207c0015063059d8675d,86.0,75.88,24.12,Regular Customer,Regular Marketing,38.26,53.31,24.12,Loyal Stage
0ac8b5422831a23eb94759861a324be1,369.0,76.25,23.75,VIP Customer,VIP Loyalty Benefits,39.5,54.2,23.75,Loyal Stage
0ac94433561d5331d9c5aad9045bcc45,78.0,75.66,24.34,Regular Customer,Regular Marketing,38.12,53.14,24.34,Loyal Stage
0ada46296e2454b568f32413b14defe1,49.0,76.81,23.19,Regular Customer,Regular Marketing,38.59,53.88,23.19,Loyal Stage
0adec5e4aacbd5738d0bf90ad046c7c3,369.0,76.2,23.8,VIP Customer,VIP Loyalty Benefits,39.47,54.16,23.8,Loyal Stage
0adf44c3e8a6c03dd46457908ebd9b82,77.5,75.46,24.54,Regular Customer,Regular Marketing,38.02,53.0,24.54,Loyal Stage
0ae70c3e3ff220ee3e43b29b6e633345,0.0,76.43,23.57,Regular Customer,Regular Marketing,38.22,53.5,23.57,Loyal Stage
0af856b84f956b11317832a27b18ff4b,0.0,75.96,24.04,Regular Customer,Regular Marketing,37.98,53.17,24.04,Loyal Stage
0b0bf652a00ac3369f72ed445286c666,77.9,75.77,24.23,Regular Customer,Regular Marketing,38.17,53.21,24.23,Loyal Stage
0b0e8955bcc0fcfdf121d12621fec614,249.99,76.08,23.92,VIP Customer,VIP Loyalty Benefits,38.97,53.81,23.92,Loyal Stage
0b189e82086064bce001200f6cc9ea29,17.0,76.82,23.18,Regular Customer,Regular Marketing,38.47,53.81,23.18,Loyal Stage
0b22031b7301f90e087b150d94a75ac0,112.49,76.8,23.2,Regular Customer,Regular Marketing,38.82,54.01,23.2,Loyal Stage
0b250fad0a31349ac02bc975480096b2,0.0,76.95,23.05,Regular Customer,Regular Marketing,38.48,53.87,23.05,Loyal Stage
0b2d68f9e4d2d28dcce0d670234323c2,171.0,77.2,22.8,VIP Customer,VIP Loyalty Benefits,39.24,54.42,22.8,Loyal Stage
0b31ab97144f6b55004e80c281016bc1,0.0,76.28,23.72,Regular Customer,Regular Marketing,38.14,53.4,23.72,Loyal Stage
0b359b28a045abf2876987ccce010ac5,112.0,75.61,24.39,Regular Customer,Regular Marketing,38.22,53.18,24.39,Loyal Stage
0b3c186fd0b9ce5296bc5ce0faf5b33f,29.99,75.96,24.04,Regular Customer,Regular Marketing,38.09,53.24,24.04,Loyal Stage
0b3ea22a9c32f9c1ef2684e5c981e9ea,0.0,75.91,24.09,Regular Customer,Regular Marketing,37.96,53.14,24.09,Loyal Stage
0b4983415f4105b8c247a4eb8124471d,0.0,77.31,22.69,Regular Customer,Regular Marketing,38.66,54.12,22.69,Loyal Stage
0b4ca72e4c8e1672f6376f8d261712a8,97.5,77.51,22.49,Regular Customer,Regular Marketing,39.12,54.48,22.49,Loyal Stage
0b516f76aa9396c53be2527ceb5479aa,150.0,75.82,24.18,VIP Customer,VIP Loyalty Benefits,38.47,53.41,24.18,Loyal Stage
0b613a282e9dfd7cc3ba1c74468053f5,614.9,76.47,23.53,VIP Customer,VIP Loyalty Benefits,40.52,54.9,23.53,Loyal Stage
0b75b025a4a23ff449139199715f8960,232.75,76.62,23.38,VIP Customer,VIP Loyalty Benefits,39.18,54.16,23.38,Loyal Stage
0b7a92bbb834394fd894c370ba568278,129.98,75.95,24.05,Regular Customer,Regular Marketing,38.46,53.46,24.05,Loyal Stage
0b7bb644290878dd22d99f756a5f9eb3,91.0,76.83,23.17,Regular Customer,Regular Marketing,38.75,53.98,23.17,Loyal Stage
0b87e94ab67c960da4571741bfcd9ddd,189.9,76.97,23.03,VIP Customer,VIP Loyalty Benefits,39.19,54.3,23.03,Loyal Stage
0b893f662f1b6f8b4ef8d76d1006e174,94.9,76.11,23.89,Regular Customer,Regular Marketing,38.41,53.49,23.89,Loyal Stage
0b8c318bf782ac0deb05582f0a6ae812,21.1,75.89,24.11,Regular Customer,Regular Marketing,38.02,53.17,24.11,Loyal Stage
0b9bce4e22ab922c862c4854c69852f6,340.0,76.26,23.74,VIP Customer,VIP Loyalty Benefits,39.39,54.14,23.74,Loyal Stage
0ba1ea79e3dfc94da6add75a320a543c,113.98,76.03,23.97,Regular Customer,Regular Marketing,38.44,53.48,23.97,Loyal Stage
0ba2d4bde4aae17b0544d89c992c5abd,170.0,76.32,23.68,VIP Customer,VIP Loyalty Benefits,38.79,53.8,23.68,Loyal Stage
0bad4fcf13b5df627666c2f510782b66,0.0,75.86,24.14,Regular Customer,Regular Marketing,37.93,53.1,24.14,Loyal Stage
0bc50d5cbce10d91edc3e935d068ef0b,185.9,76.19,23.81,VIP Customer,VIP Loyalty Benefits,38.79,53.75,23.81,Loyal Stage
0bd445a081d5f2b0a41cc8c9efecd739,0.0,76.38,23.62,Regular Customer,Regular Marketing,38.19,53.47,23.62,Loyal Stage
0bd4b20e684a23c50c734e740eb41e90,0.0,75.86,24.14,Regular Customer,Regular Marketing,37.93,53.1,24.14,Loyal Stage
0be13c030bb34d7db40c984faa220de6,84.9,76.92,23.08,Regular Customer,Regular Marketing,38.78,54.04,23.08,Loyal Stage
0be330030885cb5b0cd0fc84f90d4ad5,133.0,75.7,24.3,Regular Customer,Regular Marketing,38.34,53.28,24.3,Loyal Stage
0be410c95355bb82b28c14c361b88c10,25.99,75.64,24.36,Regular Customer,Regular Marketing,37.92,53.01,24.36,Loyal Stage
0beb1b192f2d5650c944db52840677f9,63.8,76.27,23.73,Regular Customer,Regular Marketing,38.37,53.53,23.73,Loyal Stage
0bec996c01ab41b9409121a4b16d38e8,495.0,76.34,23.66,VIP Customer,VIP Loyalty Benefits,40.01,54.54,23.66,Loyal Stage
0bf56b1c99c4270ae0c516e06924532a,38.4,75.61,24.39,Regular Customer,Regular Marketing,37.95,53.01,24.39,Loyal Stage
0bf790010e2f4f4353e3ae8e45ad3b2b,0.0,76.02,23.98,Regular Customer,Regular Marketing,38.01,53.21,23.98,Loyal Stage
0bf92cab326cfcd948707d207eecb4ef,49.9,77.02,22.98,Regular Customer,Regular Marketing,38.7,54.03,22.98,Loyal Stage
0bf96ae17d786534def0b9f7ae788b14,94.9,75.79,24.21,Regular Customer,Regular Marketing,38.25,53.27,24.21,Loyal Stage
0bf98cd828e618e57d08a819e7382b0e,110.32,75.66,24.34,Regular Customer,Regular Marketing,38.24,53.21,24.34,Loyal Stage
0c0682ccb539fc2ae62d6437ae5feac9,99.0,77.4,22.6,Regular Customer,Regular Marketing,39.07,54.4,22.6,Loyal Stage
0c09709c3cf4c08292c1ad41add80684,39.0,75.97,24.03,Regular Customer,Regular Marketing,38.13,53.27,24.03,Loyal Stage
0c1201c04330536234aaa49b396745d4,352.79,76.5,23.5,VIP Customer,VIP Loyalty Benefits,39.56,54.34,23.5,Loyal Stage
0c232f598ebea5bc5927c5dd0dc7a5d8,72.9,76.33,23.67,Regular Customer,Regular Marketing,38.44,53.6,23.67,Loyal Stage
0c28edf8b3edcafb768e91462fd09410,199.08,76.72,23.28,VIP Customer,VIP Loyalty Benefits,39.1,54.15,23.28,Loyal Stage
0c2af34ba2bedcc4360ecec5c55affe8,185.0,77.12,22.88,VIP Customer,VIP Loyalty Benefits,39.25,54.4,22.88,Loyal Stage
0c4c23dd769dfb65e2085dd62b61ab7b,79.9,76.86,23.14,Regular Customer,Regular Marketing,38.73,53.98,23.14,Loyal Stage
0c53f18e3aa8ab53e163f3433c91e322,175.9,76.79,23.21,VIP Customer,VIP Loyalty Benefits,39.05,54.15,23.21,Loyal Stage
0c5c596ff335ad6b91e78f1f328d030b,30.0,76.63,23.37,Regular Customer,Regular Marketing,38.43,53.71,23.37,Loyal Stage
0c5dcd0b9ccd37912572383dedc31c0a,159.99,76.2,23.8,VIP Customer,VIP Loyalty Benefits,38.7,53.7,23.8,Loyal Stage
0c7f5da7d9d33d16ddc25dfafcc513ce,0.0,76.53,23.47,Regular Customer,Regular Marketing,38.26,53.57,23.47,Loyal Stage
0c8380471a9d99923688423792afed4e,0.0,76.22,23.78,Regular Customer,Regular Marketing,38.11,53.35,23.78,Loyal Stage
0c8742a86edb1580470944e225e6f222,12.5,75.67,24.33,Regular Customer,Regular Marketing,37.88,53.0,24.33,Loyal Stage
0c8761c28faa9b9930e4a9bb545905da,13.99,75.93,24.07,Regular Customer,Regular Marketing,38.02,53.18,24.07,Loyal Stage
0ca475c05ddacfeb9f999b9db9c77e4b,0.0,76.07,23.93,Regular Customer,Regular Marketing,38.03,53.25,23.93,Loyal Stage
0cc3328cc811e8905b954c2842d24098,259.9,77.02,22.98,VIP Customer,VIP Loyalty Benefits,39.48,54.5,22.98,Loyal Stage
0cc5eb3fdadb1dcf09b19e4fda88ddf1,0.0,75.91,24.09,Regular Customer,Regular Marketing,37.96,53.14,24.09,Loyal Stage
0cca74f303b77a6d54a3ba9160862d1c,39.0,75.61,24.39,Regular Customer,Regular Marketing,37.95,53.01,24.39,Loyal Stage
0ce20e3e708f0332738657e3ffdc91a6,27.0,76.78,23.22,Regular Customer,Regular Marketing,38.49,53.81,23.22,Loyal Stage
0d02eb399c6520fbf8f938611878578c,0.0,77.05,22.95,Regular Customer,Regular Marketing,38.52,53.93,22.95,Loyal Stage
0d06c568cb6aed2fe073b15406b4bb6e,199.99,76.93,23.07,VIP Customer,VIP Loyalty Benefits,39.21,54.3,23.07,Loyal Stage
0d17faf7d114c7cfc0c9fd4214eee20d,50.49,75.62,24.38,Regular Customer,Regular Marketing,38.0,53.05,24.38,Loyal Stage
0d1c52d53d56c6e8b387489ede355576,29.9,76.11,23.89,Regular Customer,Regular Marketing,38.17,53.35,23.89,Loyal Stage
0d1fe68a782a79b009092e1e043e426c,0.0,76.38,23.62,Regular Customer,Regular Marketing,38.19,53.47,23.62,Loyal Stage
0d3589a4ab8bf8de1517c84a7b4d6ed9,146.99,75.82,24.18,VIP Customer,VIP Loyalty Benefits,38.46,53.4,24.18,Loyal Stage
0d426b507ba27a273f931aaca5f2ca78,22.9,76.67,23.33,Regular Customer,Regular Marketing,38.42,53.72,23.33,Loyal Stage
0d4f3935514e021bdd1bb681e511ec25,134.0,76.84,23.16,Regular Customer,Regular Marketing,38.92,54.09,23.16,Loyal Stage
0d508bb21cf7b5d51c46382a21bf379f,0.0,76.48,23.52,Regular Customer,Regular Marketing,38.24,53.54,23.52,Loyal Stage
0d56e56eb140588ff89b9f227011a222,5.99,76.54,23.46,Regular Customer,Regular Marketing,38.29,53.59,23.46,Loyal Stage
0d67ad11dcae1b1a8d1d7e4e78f2f201,95.9,76.83,23.17,Regular Customer,Regular Marketing,38.77,53.99,23.17,Loyal Stage
0d7870ad4151e22c0f561053c55ee7a1,0.0,75.4,24.6,Regular Customer,Regular Marketing,37.7,52.78,24.6,Loyal Stage
0d7a6ee9d351c0856e4858cb84f26c3c,99.9,76.89,23.11,Regular Customer,Regular Marketing,38.82,54.05,23.11,Loyal Stage
0d7e998ba088f22b4dde86e34d048549,76.0,75.77,24.23,Regular Customer,Regular Marketing,38.17,53.21,24.23,Loyal Stage
0d83b1f69cce44c6b8401433a2490be6,0.0,75.55,24.45,Regular Customer,Regular Marketing,37.78,52.89,24.45,Loyal Stage
0d8b40b520a9158a913bf7fc15c82ea0,107.9,76.54,23.46,Regular Customer,Regular Marketing,38.67,53.82,23.46,Loyal Stage
0d8b6f37ce56eb5679cf690b59318b4c,38.0,76.64,23.36,Regular Customer,Regular Marketing,38.46,53.73,23.36,Loyal Stage
0d94aae6987584b48d82c2703dd46e49,189.9,76.09,23.91,VIP Customer,VIP Loyalty Benefits,38.75,53.69,23.91,Loyal Stage
0d974402f3086c8b57ab8d9f38eec4e0,220.0,77.58,22.42,VIP Customer,VIP Loyalty Benefits,39.61,54.8,22.42,Loyal Stage
0da4c5d9c90af79ecfdfae7a989378a6,0.0,76.58,23.42,Regular Customer,Regular Marketing,38.29,53.61,23.42,Loyal Stage
0dab841685c250499b36d81dbb570ab8,70.0,76.74,23.26,Regular Customer,Regular Marketing,38.63,53.87,23.26,Loyal Stage
0daea8fd059961b08f49f39197dd5c13,0.0,75.4,24.6,Regular Customer,Regular Marketing,37.7,52.78,24.6,Loyal Stage
0db69acd7afa34418d8d890d0829e886,45.0,75.46,24.54,Regular Customer,Regular Marketing,37.9,52.92,24.54,Loyal Stage
0db98973376d0cb34259fc975bc78f04,57.9,76.31,23.69,Regular Customer,Regular Marketing,38.37,53.55,23.69,Loyal Stage
0dc3b85f8519a87fa1d5a9b90a557d72,0.0,77.05,22.95,Regular Customer,Regular Marketing,38.52,53.93,22.95,Loyal Stage
0dca919196146f24b8e265b534ff6706,699.98,76.9,23.1,VIP Customer,VIP Loyalty Benefits,41.05,55.39,23.1,Loyal Stage
0dfcd4f21dddfff16d631b6d27ce211f,56.1,75.89,24.11,Regular Customer,Regular Marketing,38.15,53.25,24.11,Loyal Stage
0e155d17c25fb010390e2908bb80e210,0.0,75.7,24.3,Regular Customer,Regular Marketing,37.85,52.99,24.3,Loyal Stage
0e1a55bb482d1a085a3c27d9d6394184,0.0,77.05,22.95,Regular Customer,Regular Marketing,38.52,53.93,22.95,Loyal Stage
0e26195f126fc3a0d66b61b9ef3742ca,29.78,75.39,24.61,Regular Customer,Regular Marketing,37.81,52.84,24.61,Loyal Stage
0e2b1b9ab8ae4d02d15861f4aed08295,30.0,77.35,22.65,Regular Customer,Regular Marketing,38.79,54.21,22.65,Loyal Stage
0e36fee9f974affcfef469842ddb5a35,96.0,75.59,24.41,Regular Customer,Regular Marketing,38.15,53.13,24.41,Loyal Stage
0e381ce773b382849206115413009851,150.19,76.29,23.71,VIP Customer,VIP Loyalty Benefits,38.7,53.74,23.71,Loyal Stage
0e3f036864658ee700ddaeb289c1aa9b,59.78,76.36,23.64,Regular Customer,Regular Marketing,38.4,53.58,23.64,Loyal Stage
0e44996ca651d01af85346e582edc204,0.0,75.5,24.5,Regular Customer,Regular Marketing,37.75,52.85,24.5,Loyal Stage
0e4d012fac3d20c033e0284fb6d2ea6a,360.53,77.59,22.41,VIP Customer,VIP Loyalty Benefits,40.14,55.12,22.41,Loyal Stage
0e654cd2ff0c4694a184cf1ebfc0fcd2,135.5,76.84,23.16,Regular Customer,Regular Marketing,38.92,54.09,23.16,Loyal Stage
0e712c5813cd2db73a8b770de7691b5b,95.9,77.5,22.5,Regular Customer,Regular Marketing,39.11,54.47,22.5,Loyal Stage
0e778dbac6343a7e665c5904d1f5c915,899.0,77.97,22.03,VIP Customer,VIP Loyalty Benefits,42.33,56.59,22.03,Loyal Stage
0e8086b5bc29298fd8da659b9a7c52f7,37.99,77.11,22.89,Regular Customer,Regular Marketing,38.7,54.06,22.89,Loyal Stage
0e92bf88ae9dee532115fb3adc7f5ea4,48.0,77.12,22.88,Regular Customer,Regular Marketing,38.74,54.09,22.88,Loyal Stage
0e9bafe047d5c6fe3fd8ef6bcdce9a1a,0.0,77.36,22.64,Regular Customer,Regular Marketing,38.68,54.15,22.64,Loyal Stage
0e9e72213d303d0ec8629dc2c6f4b234,24.99,76.05,23.95,Regular Customer,Regular Marketing,38.12,53.29,23.95,Loyal Stage
0ea7111a8876afb0b76bad91309465f6,116.9,76.76,23.24,Regular Customer,Regular Marketing,38.81,53.99,23.24,Loyal Stage
0eacec5e36604dae4b3573af0a72c4fc,149.7,75.57,24.43,VIP Customer,VIP Loyalty Benefits,38.34,53.23,24.43,Loyal Stage
0ec82baf8ba16aaaf850a3e8b3a89b48,24.5,75.58,24.42,Regular Customer,Regular Marketing,37.88,52.96,24.42,Loyal Stage
0ec84961e69f1e31b1e0086fb1f3e88c,105.0,75.76,24.24,Regular Customer,Regular Marketing,38.27,53.27,24.24,Loyal Stage
0ee0f7d0f31361ac41219a9411f99f07,429.9,76.19,23.81,VIP Customer,VIP Loyalty Benefits,39.69,54.29,23.81,Loyal Stage
0ef6c429cb296ab0f6aec6baedf64774,0.0,75.55,24.45,Regular Customer,Regular Marketing,37.78,52.89,24.45,Loyal Stage
0ef7b906320b21fe4d39f99496aaa2d8,69.99,76.22,23.78,Regular Customer,Regular Marketing,38.37,53.51,23.78,Loyal Stage
0efd5025e6544ef110881866b945d0cc,55.0,76.51,23.49,Regular Customer,Regular Marketing,38.46,53.68,23.49,Loyal Stage
0f01a970f747ab6c9d558a858ed7ccb0,11.89,76.65,23.35,Regular Customer,Regular Marketing,38.37,53.68,23.35,Loyal Stage
0f112a2bb59cae2ab5d4e0e129617ae1,49.0,76.09,23.91,Regular Customer,Regular Marketing,38.23,53.37,23.91,Loyal Stage
0f208b15d17b9b88cc74ec13fac56a84,199.9,76.0,24.0,VIP Customer,VIP Loyalty Benefits,38.74,53.64,24.0,Loyal Stage
0f3a5db8a7909671d8032ffb079c1509,159.9,75.84,24.16,VIP Customer,VIP Loyalty Benefits,38.51,53.44,24.16,Loyal Stage
0f4054aa9ac17890e078d931362ae93a,0.0,76.22,23.78,Regular Customer,Regular Marketing,38.11,53.35,23.78,Loyal Stage
0f4445cc3c0c9d9f171bb06276bf8628,19.8,76.36,23.64,Regular Customer,Regular Marketing,38.25,53.49,23.64,Loyal Stage
0f46196da4c06ec7ced5195e5cd19294,179.0,76.59,23.41,VIP Customer,VIP Loyalty Benefits,38.96,54.01,23.41,Loyal Stage
0f53f9de97fd752db6a2c74a3bac5cf7,349.0,76.74,23.26,VIP Customer,VIP Loyalty Benefits,39.67,54.5,23.26,Loyal Stage
0f55c87763a0f9f303b01d292b4ca0bb,90.0,76.46,23.54,Regular Customer,Regular Marketing,38.56,53.72,23.54,Loyal Stage
0f5886490fab461243285065ba5143d6,32.99,76.69,23.31,Regular Customer,Regular Marketing,38.47,53.76,23.31,Loyal Stage
0f7401a91fd492f6ba9c998ecbdde763,69.0,76.38,23.62,Regular Customer,Regular Marketing,38.45,53.62,23.62,Loyal Stage
0f8531fa7f3d06e4fcd7bffe3c55e51e,0.0,75.45,24.55,Regular Customer,Regular Marketing,37.72,52.81,24.55,Loyal Stage
