customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage,Churn_Probability,Customer_Rank,Customer_Tier
008f3d5f45a11059239a5c452cd00006,309.9,7.86,92.14,VIP Customer,VIP Loyalty Benefits,5.08,6.19,92.14,Churn Risk Stage,1.0,67723.0,Bronze
008fb2ecc75561d202dd4db2e0ceec25,32.99,13.97,86.03,At Risk Customer,Urgent Retention Campaign,7.11,9.85,86.03,Churn Risk Stage,1.0,61735.5,Bronze
009000746b4fc73fe77ecc396fdb78d2,120.9,23.46,76.54,Inactive Customer,Win-Back Campaign,12.18,16.69,76.54,Churn Risk Stage,1.0,42204.0,Bronze
009062f98089a091615b5c9faa13de26,16.17,19.32,80.68,At Risk Customer,Urgent Retention Campaign,9.72,13.56,80.68,Churn Risk Stage,1.0,52875.5,Bronze
009210a1646725341917560a13f7799f,10.75,17.14,82.86,At Risk Customer,Urgent Retention Campaign,8.61,12.02,82.86,Churn Risk Stage,1.0,56853.5,Bronze
009231b0ef6a6b4f5a5fe46938827b83,89.9,26.94,73.06,Inactive Customer,Win-Back Campaign,13.8,19.06,73.06,Churn Risk Stage,1.0,32483.5,Bronze
009301957bc7714394865c44650d8060,84.99,15.19,84.81,At Risk Customer,Urgent Retention Campaign,7.91,10.82,84.81,Churn Risk Stage,1.0,59646.0,Bronze
0093aeb87eca387dd153f965aa10c060,0.0,22.92,77.08,Inactive Customer,Win-Back Campaign,11.46,16.04,77.08,Churn Risk Stage,1.0,45848.5,Bronze
0093c499f4f9c0e169ead490aa62ce3e,210.0,14.85,85.15,VIP Customer,VIP Loyalty Benefits,8.21,10.87,85.15,Churn Risk Stage,1.0,59547.0,Bronze
0093dbe7f479386a92095026decf825d,30.21,23.28,76.72,Inactive Customer,Win-Back Campaign,11.75,16.36,76.72,Churn Risk Stage,1.0,44122.5,Bronze
009671b5dc80cdf32aeb5850868ba81c,62.99,15.05,84.95,At Risk Customer,Urgent Retention Campaign,7.76,10.68,84.95,Churn Risk Stage,1.0,59929.5,Bronze
0096c18412349537abc45e350581cbbc,0.0,9.88,90.12,At Risk Customer,Urgent Retention Campaign,4.94,6.92,90.12,Churn Risk Stage,1.0,66838.0,Bronze
0096c9cb600a08e601f7c2be6734531a,169.0,17.12,82.88,VIP Customer,VIP Loyalty Benefits,9.19,12.36,82.88,Churn Risk Stage,1.0,55970.5,Bronze
0096f8cd903cc205efab77d5ae6bb6f1,134.9,27.42,72.58,Inactive Customer,Win-Back Campaign,14.21,19.49,72.58,Churn Risk Stage,1.0,30540.0,Bronze
0097c1e3f3c2fed7a7d8cf30be1a33df,0.0,23.18,76.82,Inactive Customer,Win-Back Campaign,11.59,16.23,76.82,Churn Risk Stage,1.0,44933.5,Bronze
00986cafefb6e670cceca01694bda599,99.98,25.14,74.86,Inactive Customer,Win-Back Campaign,12.94,17.82,74.86,Churn Risk Stage,1.0,37975.0,Bronze
0098f4847541cc7d676f9a5efc64c0f0,0.0,11.64,88.36,At Risk Customer,Urgent Retention Campaign,5.82,8.15,88.36,Churn Risk Stage,1.0,64938.5,Bronze
009b0127b727ab0ba422f6d9604487c7,0.0,0.41,99.59,At Risk Customer,Urgent Retention Campaign,0.2,0.28,99.59,Churn Risk Stage,1.0,69125.0,Bronze
009dd7b313c04f4ccd9d4e423bc04ba7,79.98,31.01,68.99,Inactive Customer,Win-Back Campaign,15.8,21.88,68.99,Declining Stage,1.0,19818.0,Bronze
009e70fcdd4ea3769c73210414e73c64,32.9,14.9,85.1,At Risk Customer,Urgent Retention Campaign,7.57,10.5,85.1,Churn Risk Stage,1.0,60276.0,Bronze
00a02d822b18db532e50e0607e615f3b,179.9,76.9,23.1,VIP Customer,VIP Loyalty Benefits,39.12,54.23,23.1,Loyal Stage,0.0,920.0,Silver
00a089b8c7ab1e3808c3ad7de7a254dd,34.49,33.84,66.16,Inactive Customer,Win-Back Campaign,17.05,23.77,66.16,Declining Stage,1.0,11867.0,Bronze
00a1c6913daeda0b7f9b79f802805fdb,84.99,24.86,75.14,Inactive Customer,Win-Back Campaign,12.75,17.59,75.14,Churn Risk Stage,1.0,38771.5,Bronze
00a1d0d7d91c17c634d6896ce10ce1c6,95.0,76.0,24.0,Regular Customer,Regular Marketing,38.35,53.41,24.0,Loyal Stage,0.0,4714.0,Silver
00a1e8f160b36ccdcbca310933f12a3b,28.7,23.33,76.67,Inactive Customer,Win-Back Campaign,11.77,16.39,76.67,Churn Risk Stage,1.0,43914.5,Bronze
00a218ea82c458456098caa1c4a7e796,49.9,9.23,90.77,At Risk Customer,Urgent Retention Campaign,4.8,6.57,90.77,Churn Risk Stage,1.0,67307.0,Bronze
00a33236962b4ac37fd25275be9c206b,0.0,76.9,23.1,Regular Customer,Regular Marketing,38.45,53.83,23.1,Loyal Stage,0.0,2650.0,Silver
00a39521eb40f7012db50455bf083460,69.9,32.5,67.5,Inactive Customer,Win-Back Campaign,16.51,22.91,67.5,Declining Stage,1.0,14961.0,Bronze
00a3a868d6047bac2888d27b16743ba0,89.7,27.2,72.8,Inactive Customer,Win-Back Campaign,13.93,19.24,72.8,Churn Risk Stage,1.0,31683.0,Bronze
00a78b45ea275348c1a8081bef9ab61b,169.9,25.14,74.86,VIP Customer,VIP Loyalty Benefits,13.2,17.98,74.86,Churn Risk Stage,1.0,37303.5,Bronze
00a9fd000ff87bb48b989df819c418f5,952.0,30.44,69.56,VIP Customer,VIP Loyalty Benefits,18.76,23.43,69.56,Declining Stage,1.0,13200.5,Bronze
00ab80210f1875276065f3c1911a2110,25.5,29.79,70.21,Inactive Customer,Win-Back Campaign,14.99,20.91,70.21,Churn Risk Stage,1.0,24078.5,Bronze
00ab8b4d83051d5a41842abe7ff473fc,134.9,23.64,76.36,Inactive Customer,Win-Back Campaign,12.32,16.85,76.36,Churn Risk Stage,1.0,41439.0,Bronze
00ac9cd5c4ad19e16e7c6f6864711737,209.9,12.47,87.53,VIP Customer,VIP Loyalty Benefits,7.02,9.2,87.53,Churn Risk Stage,1.0,63130.5,Bronze
00af5c2c9fd47849143be82aea5ab2cf,94.98,25.55,74.45,Inactive Customer,Win-Back Campaign,13.13,18.1,74.45,Churn Risk Stage,1.0,36738.0,Bronze
00b0d21952ae29dfe79db614512a27c2,399.93,24.35,75.65,VIP Customer,VIP Loyalty Benefits,13.66,17.94,75.65,Churn Risk Stage,1.0,37465.5,Bronze
00b1066a65657ee1759544f6b61a4e2c,49.8,31.79,68.21,Inactive Customer,Win-Back Campaign,16.08,22.36,68.21,Declining Stage,1.0,17519.0,Bronze
00b1d2492b4127598629f19a22a32be8,129.9,23.17,76.83,Inactive Customer,Win-Back Campaign,12.07,16.51,76.83,Churn Risk Stage,1.0,43174.0,Bronze
00b21d737fc7f475c145ca292832385d,159.99,28.03,71.97,VIP Customer,VIP Loyalty Benefits,14.61,19.98,71.97,Churn Risk Stage,1.0,28208.5,Bronze
00b246520d4904724f9b20188a2ff39b,12.99,32.88,67.12,Inactive Customer,Win-Back Campaign,16.49,23.05,67.12,Declining Stage,1.0,14522.0,Bronze
00b2ca23369b68c4d4105ecea9c0cb93,65.9,76.17,23.83,Regular Customer,Regular Marketing,38.33,53.47,23.83,Loyal Stage,0.0,4408.5,Silver
00b2ee6366438f46105832fd9acaf56f,249.99,30.13,69.87,VIP Customer,VIP Loyalty Benefits,16.0,21.65,69.87,Declining Stage,1.0,20837.5,Bronze
00b309d0151d92709de70e43d662711b,179.8,21.02,78.98,VIP Customer,VIP Loyalty Benefits,11.18,15.12,78.98,Churn Risk Stage,1.0,48615.0,Bronze
00b742e2f6d8fa571cd560007081d53b,0.0,33.84,66.16,Inactive Customer,Win-Back Campaign,16.92,23.69,66.16,Declining Stage,1.0,12174.5,Bronze
00b8076004092a29c2c934570c356fc7,199.9,29.38,70.62,VIP Customer,VIP Loyalty Benefits,15.43,21.01,70.62,Churn Risk Stage,1.0,23660.5,Bronze
00ba737b18a7996f68cb8a99556bedd4,112.8,16.21,83.79,At Risk Customer,Urgent Retention Campaign,8.52,11.6,83.79,Churn Risk Stage,1.0,57866.0,Bronze
00bbfe2f540d0cfccbb098d92c503eca,59.9,21.82,78.18,Inactive Customer,Win-Back Campaign,11.13,15.41,78.18,Churn Risk Stage,1.0,47824.5,Bronze
00bcc55fd3eb23fc001365c5f0c3c3ba,0.0,26.86,73.14,Inactive Customer,Win-Back Campaign,13.43,18.8,73.14,Churn Risk Stage,1.0,33595.0,Bronze
00bd169997f142571c113645554663d6,83.0,23.0,77.0,Inactive Customer,Win-Back Campaign,11.81,16.29,77.0,Churn Risk Stage,1.0,44548.0,Bronze
00bd194837f2ad36d45985a6205df78a,159.9,31.29,68.71,VIP Customer,VIP Loyalty Benefits,16.24,22.26,68.71,Declining Stage,1.0,18062.5,Bronze
00bee19e1199bc5cede1c674177b9e22,649.9,23.68,76.32,VIP Customer,VIP Loyalty Benefits,14.26,18.03,76.32,Churn Risk Stage,1.0,37078.0,Bronze
00bfe974afd63b30ed282dc69892fb98,99.8,24.94,75.06,Inactive Customer,Win-Back Campaign,12.84,17.68,75.06,Churn Risk Stage,1.0,38450.0,Bronze
00c003ed13c76042b78d53fbc26930d0,179.99,10.26,89.74,VIP Customer,VIP Loyalty Benefits,5.8,7.58,89.74,Churn Risk Stage,1.0,65789.0,Bronze
00c05fe9d2f8b245f1f86fe559175f24,0.0,33.48,66.52,Inactive Customer,Win-Back Campaign,16.74,23.44,66.52,Declining Stage,1.0,13152.5,Bronze
00c07da5ba0e07b4f248a3a373b07476,2258.0,79.06,20.94,VIP Customer,VIP Loyalty Benefits,47.93,60.38,20.94,Loyal Stage,0.0,15.0,Gold
00c0bbc49a530c07c110d269211da046,0.0,23.34,76.66,Inactive Customer,Win-Back Campaign,11.67,16.34,76.66,Churn Risk Stage,1.0,44234.0,Bronze
00c1d73d161e74cfbe78975c1a2ba2ff,40.0,31.06,68.94,Inactive Customer,Win-Back Campaign,15.68,21.83,68.94,Declining Stage,1.0,20038.0,Bronze
00c26c3dd77bb25a0423a2280886b86a,19.9,28.28,71.72,Inactive Customer,Win-Back Campaign,14.21,19.84,71.72,Churn Risk Stage,1.0,28864.0,Bronze
00c31de6420048cb3f668c99153debf7,64.9,21.93,78.07,Inactive Customer,Win-Back Campaign,11.21,15.5,78.07,Churn Risk Stage,1.0,47596.5,Bronze
00c4592dfbfe06775ab582d7a2b8dddf,55.9,23.22,76.78,Inactive Customer,Win-Back Campaign,11.82,16.38,76.78,Churn Risk Stage,1.0,44002.5,Bronze
00c4d93157cffc73cb2459f52b89cee4,64.99,21.31,78.69,Inactive Customer,Win-Back Campaign,10.9,15.06,78.69,Churn Risk Stage,1.0,48774.5,Bronze
00c5610e0f4b339cd3b0cc499937db8d,139.9,75.66,24.34,VIP Customer,VIP Loyalty Benefits,38.35,53.27,24.34,Loyal Stage,0.0,5367.0,Silver
00c605c0bfa39610b994c18f822a6d5a,119.0,31.02,68.98,Inactive Customer,Win-Back Campaign,15.95,21.98,68.98,Declining Stage,1.0,19383.5,Bronze
00c8c7f0cafacc30bfda2a9a7445ec80,0.0,75.76,24.24,Regular Customer,Regular Marketing,37.88,53.03,24.24,Loyal Stage,0.0,6235.0,Silver
00c916ff33b521444787ac76ac6b029d,69.9,23.96,76.04,Inactive Customer,Win-Back Campaign,12.24,16.93,76.04,Churn Risk Stage,1.0,41077.5,Bronze
00cac13832bd0a8b6f50f6a36b053223,399.9,33.61,66.39,VIP Customer,VIP Loyalty Benefits,18.29,24.42,66.39,Declining Stage,1.0,9358.0,Bronze
00cc0061269a99836cf8b029b1d0177d,32.66,75.96,24.04,Regular Customer,Regular Marketing,38.1,53.24,24.04,Loyal Stage,0.0,5497.0,Silver
00cc12a6d8b578b8ebd21ea4e2ae8b27,29.9,10.29,89.71,At Risk Customer,Urgent Retention Campaign,5.26,7.27,89.71,Churn Risk Stage,1.0,66297.0,Bronze
00cc2d4fcb3a1864b4f900741915aa85,54.99,24.15,75.85,Inactive Customer,Win-Back Campaign,12.28,17.03,75.85,Churn Risk Stage,1.0,40649.5,Bronze
00cc7c54469f4177319d6bb12e883652,0.0,11.64,88.36,At Risk Customer,Urgent Retention Campaign,5.82,8.15,88.36,Churn Risk Stage,1.0,64938.5,Bronze
00cc8551c0621bc65a440e836bb652d7,79.9,10.47,89.53,At Risk Customer,Urgent Retention Campaign,5.53,7.51,89.53,Churn Risk Stage,1.0,65891.0,Bronze
00cd1ffd1a85ec2af3de73a3d341339d,49.0,31.64,68.36,Inactive Customer,Win-Back Campaign,16.0,22.26,68.36,Declining Stage,1.0,18062.5,Bronze
00cd767526517f8a4fc27db6cc5a52fa,79.9,15.38,84.62,At Risk Customer,Urgent Retention Campaign,7.99,10.95,84.62,Churn Risk Stage,1.0,59372.5,Bronze
00d012266be1430eec790d0f405a836c,0.0,30.58,69.42,Inactive Customer,Win-Back Campaign,15.29,21.41,69.42,Declining Stage,1.0,21916.0,Bronze
00d03b5e33f8987549c5590313a4ef21,19.99,14.78,85.22,At Risk Customer,Urgent Retention Campaign,7.46,10.39,85.22,Churn Risk Stage,1.0,60481.5,Bronze
00d079bd851bf5d13879d7a2a3b5ec48,159.77,26.16,73.84,VIP Customer,VIP Loyalty Benefits,13.67,18.67,73.84,Churn Risk Stage,1.0,34152.5,Bronze
00d1e5d82377766dac9f8dc4d4eaf4a8,116.3,30.03,69.97,Inactive Customer,Win-Back Campaign,15.45,21.28,69.97,Declining Stage,1.0,22521.0,Bronze
00d447911e5d5ae87480df8734b915f2,0.0,76.02,23.98,Regular Customer,Regular Marketing,38.01,53.21,23.98,Loyal Stage,0.0,5622.0,Silver
00d474cea9ceb88b7175d564b081dfa3,0.0,14.64,85.36,At Risk Customer,Urgent Retention Campaign,7.32,10.25,85.36,Churn Risk Stage,1.0,60787.0,Bronze
00d4ef3e086e2191c3fb6e7b0d2a1c75,0.0,34.31,65.69,Inactive Customer,Win-Back Campaign,17.16,24.02,65.69,Declining Stage,1.0,10850.5,Bronze
00d76f8bb8df7e07711da4076c52ffe0,0.0,35.03,64.97,Inactive Customer,Win-Back Campaign,17.52,24.52,64.97,Declining Stage,1.0,9021.5,Bronze
00d7e54ab8c5d9916f19209dbaacbb3d,56.0,15.56,84.44,At Risk Customer,Urgent Retention Campaign,7.99,11.02,84.44,Churn Risk Stage,1.0,59210.0,Bronze
00d8411c0f5ee4e0a9b8900ea483680e,220.0,24.18,75.82,VIP Customer,VIP Loyalty Benefits,12.91,17.42,75.82,Churn Risk Stage,1.0,39251.0,Bronze
00d85302f43fe8848153e3720c34ac01,0.0,25.82,74.18,Inactive Customer,Win-Back Campaign,12.91,18.07,74.18,Churn Risk Stage,1.0,36863.5,Bronze
00d890d6e36244f39e22a9fb95e68756,29.99,26.9,73.1,Inactive Customer,Win-Back Campaign,13.56,18.9,73.1,Churn Risk Stage,1.0,33150.5,Bronze
00d8a60ad2500432d9edd109cfddfd9e,59.0,31.76,68.24,Inactive Customer,Win-Back Campaign,16.1,22.36,68.24,Declining Stage,1.0,17519.0,Bronze
00d8ba74be3eee415fe4508fdd325ee5,0.0,26.54,73.46,Inactive Customer,Win-Back Campaign,13.27,18.58,73.46,Churn Risk Stage,1.0,34544.5,Bronze
00d96f54b90a6ffbe7361bcfdb85b0ba,99.9,27.78,72.22,Inactive Customer,Win-Back Campaign,14.26,19.67,72.22,Churn Risk Stage,1.0,29674.5,Bronze
00da34ebf22b87f6c2f53dc069f237df,209.7,32.34,67.66,VIP Customer,VIP Loyalty Benefits,16.95,23.11,67.66,Declining Stage,1.0,14336.0,Bronze
00db0070b3c3bd0215072323c8499407,0.0,30.74,69.26,Inactive Customer,Win-Back Campaign,15.37,21.52,69.26,Declining Stage,1.0,21457.0,Bronze
00db525fd8d4023dc446f0ed2519139f,195.3,17.05,82.95,VIP Customer,VIP Loyalty Benefits,9.25,12.37,82.95,Churn Risk Stage,1.0,55947.5,Bronze
00dba3af1366ca8114a40bc83021f5e9,0.0,23.39,76.61,Inactive Customer,Win-Back Campaign,11.7,16.38,76.61,Churn Risk Stage,1.0,44002.5,Bronze
00dd4390a8e8ad7a126e8331decc49ce,94.9,12.97,87.03,At Risk Customer,Urgent Retention Campaign,6.84,9.29,87.03,Churn Risk Stage,1.0,62924.0,Bronze
00df047af693b421c167e27932bfd6c5,149.9,34.79,65.21,VIP Customer,VIP Loyalty Benefits,17.95,24.69,65.21,Declining Stage,1.0,8440.0,Bronze
00df9d2e50424d103ca8796e4dc7c207,119.9,18.34,81.66,At Risk Customer,Urgent Retention Campaign,9.62,13.11,81.66,Churn Risk Stage,1.0,54039.5,Bronze
00e04d8e3aaa5ffab327612642ab4564,0.0,24.01,75.99,Inactive Customer,Win-Back Campaign,12.0,16.8,75.99,Churn Risk Stage,1.0,41674.0,Bronze
00e10a3ff1e104902141546420f5a18b,49.9,75.42,24.58,Regular Customer,Regular Marketing,37.9,52.91,24.58,Loyal Stage,0.0,6556.0,Silver
00e130c15fdc51673742f622aa7eb63c,99.99,35.28,64.72,Inactive Customer,Win-Back Campaign,18.01,24.92,64.72,Declining Stage,1.0,7851.5,Bronze
00e151934c812526b4ed6174c8b7b1f7,129.0,25.91,74.09,Inactive Customer,Win-Back Campaign,13.43,18.42,74.09,Churn Risk Stage,1.0,35273.5,Bronze
00e2972a013072289c3e86cfc2b9e38d,199.9,19.13,80.87,VIP Customer,VIP Loyalty Benefits,10.31,13.84,80.87,Churn Risk Stage,1.0,52149.5,Bronze
00e57919b893c89f4d9eee8d06c41f6f,0.0,22.72,77.28,Inactive Customer,Win-Back Campaign,11.36,15.9,77.28,Churn Risk Stage,1.0,46345.5,Bronze
00e5dfd6ee7406a69b74c72795e6f354,29.99,24.98,75.02,Inactive Customer,Win-Back Campaign,12.6,17.55,75.02,Churn Risk Stage,1.0,38880.0,Bronze
00e5ea6932dffb682bd3d5760e84d176,56.99,20.06,79.94,Inactive Customer,Win-Back Campaign,10.24,14.17,79.94,Churn Risk Stage,1.0,51263.5,Bronze
00e5fd621e63c426ef718e2174ebedc5,0.0,28.72,71.28,Inactive Customer,Win-Back Campaign,14.36,20.1,71.28,Churn Risk Stage,1.0,27668.5,Bronze
00e67cd18afc92ef0196eb8cdf31fde0,30.1,23.33,76.67,Inactive Customer,Win-Back Campaign,11.78,16.4,76.67,Churn Risk Stage,1.0,43860.5,Bronze
00e6c1a9e0ea3dbda699b60023a194ac,151.0,26.92,73.08,VIP Customer,VIP Loyalty Benefits,14.02,19.18,73.08,Churn Risk Stage,1.0,31935.0,Bronze
00e872ca2fc94e59982286e69f186e0e,399.9,18.24,81.76,VIP Customer,VIP Loyalty Benefits,10.61,13.66,81.76,Churn Risk Stage,1.0,52624.5,Bronze
00e8de2edf1a4ac05a65e36b4682cd9e,120.0,29.26,70.74,Inactive Customer,Win-Back Campaign,15.08,20.75,70.74,Churn Risk Stage,1.0,24741.5,Bronze
00e91970e7fa706ece5b58bdb6344224,25.45,27.67,72.33,Inactive Customer,Win-Back Campaign,13.93,19.43,72.33,Churn Risk Stage,1.0,30804.0,Bronze
00e984e99fdfd52943156d2d7eb4a5e6,9.9,75.78,24.22,Regular Customer,Regular Marketing,37.93,53.07,24.22,Loyal Stage,0.005,6123.0,Silver
00ec23a308504080697e5204d3dbcb2c,0.0,23.18,76.82,Inactive Customer,Win-Back Campaign,11.59,16.23,76.82,Churn Risk Stage,1.0,44933.5,Bronze
00ec5df43edcae768361caa707fded3e,79.0,24.03,75.97,Inactive Customer,Win-Back Campaign,12.31,17.0,75.97,Churn Risk Stage,1.0,40779.0,Bronze
00ec6ce865af3a65e9cca32b180e5d20,235.6,28.86,71.14,VIP Customer,VIP Loyalty Benefits,15.31,20.73,71.14,Churn Risk Stage,1.0,24824.5,Bronze
00ec821ef89535a690a072e80387b40e,110.32,35.35,64.65,Inactive Customer,Win-Back Campaign,18.09,24.99,64.65,Declining Stage,1.0,7713.5,Bronze
00eca7e1c994897d0a31bf75478f4b55,327.98,9.86,90.14,VIP Customer,VIP Loyalty Benefits,6.15,7.63,90.14,Churn Risk Stage,1.0,65728.5,Bronze
00ecc71175078e2cac5547a5656e9622,219.99,14.76,85.24,VIP Customer,VIP Loyalty Benefits,8.2,10.82,85.24,Churn Risk Stage,1.0,59646.0,Bronze
00ee11b831faa111cd62af2f4de8da96,16.9,31.13,68.87,Inactive Customer,Win-Back Campaign,15.63,21.83,68.87,Declining Stage,1.0,20038.0,Bronze
00ee7af62ef66b1f9b49f2c2bfd70ad5,0.0,75.76,24.24,Regular Customer,Regular Marketing,37.88,53.03,24.24,Loyal Stage,0.0,6235.0,Silver
00f0b70fdcb8a6e1671b52a2472bd41f,0.0,1.55,98.45,At Risk Customer,Urgent Retention Campaign,0.78,1.09,98.45,Churn Risk Stage,1.0,69111.5,Bronze
00f7a39823c05d6a0675aa6dd276bfb0,29.99,77.1,22.9,Regular Customer,Regular Marketing,38.66,54.04,22.9,Loyal Stage,0.0,1597.5,Silver
00f8fcf41cceee827e699cc73950218d,69.9,32.44,67.56,Inactive Customer,Win-Back Campaign,16.48,22.86,67.56,Declining Stage,1.0,15135.5,Bronze
00face5c8f7dbb7eefd4112722f26903,0.0,28.46,71.54,Inactive Customer,Win-Back Campaign,14.23,19.92,71.54,Churn Risk Stage,1.0,28480.0,Bronze
00fd18b088edb95d1a35457f1c0e1bfa,89.99,33.05,66.95,Inactive Customer,Win-Back Campaign,16.86,23.34,66.95,Declining Stage,1.0,13552.5,Bronze
00fd4a627a3b93cff0729f0b3554640d,171.78,76.38,23.62,VIP Customer,VIP Loyalty Benefits,38.83,53.85,23.62,Loyal Stage,0.0,2545.5,Silver
00ff5e862f825ac56e5fdfaa6b69dc51,35.9,30.95,69.05,Inactive Customer,Win-Back Campaign,15.61,21.75,69.05,Declining Stage,1.0,20379.5,Bronze
01007c64cbffc1eef7ee682dae0ddbfe,179.99,75.72,24.28,VIP Customer,VIP Loyalty Benefits,38.53,53.41,24.28,Loyal Stage,0.0,4714.0,Silver
01007ebf75cabcd9d81d1aac37b278ca,60.9,30.31,69.69,Inactive Customer,Win-Back Campaign,15.38,21.35,69.69,Declining Stage,1.0,22183.5,Bronze
0101da21926315ddd81d190e0ec40440,0.0,21.53,78.47,Inactive Customer,Win-Back Campaign,10.76,15.07,78.47,Churn Risk Stage,1.0,48748.0,Bronze
01020c5b6024bc1cf2a3228e566bafb2,99.9,18.47,81.53,At Risk Customer,Urgent Retention Campaign,9.61,13.15,81.53,Churn Risk Stage,1.0,53940.5,Bronze
01027e860e6fb9591599d94a4189e2ad,182.6,32.61,67.39,VIP Customer,VIP Loyalty Benefits,16.98,23.23,67.39,Declining Stage,1.0,13938.5,Bronze
01029081d0cfc339576f71ab45713d10,27.9,32.18,67.82,Inactive Customer,Win-Back Campaign,16.19,22.59,67.82,Declining Stage,1.0,16296.5,Bronze
01029c2615eacab8d39f0450e6b0bef3,205.0,17.49,82.51,VIP Customer,VIP Loyalty Benefits,9.51,12.7,82.51,Churn Risk Stage,1.0,55102.5,Bronze
0103751df12aea8b962cfbcd2b61104c,19.9,13.69,86.31,At Risk Customer,Urgent Retention Campaign,6.92,9.63,86.31,Churn Risk Stage,1.0,62197.0,Bronze
0104a702e0f73442fe4dc3bfff6ba373,0.0,30.01,69.99,Inactive Customer,Win-Back Campaign,15.0,21.0,69.99,Declining Stage,1.0,23708.0,Bronze
0104d0840fb6bccc7618c519fbcce1a0,116.9,77.23,22.77,Regular Customer,Regular Marketing,39.05,54.32,22.77,Loyal Stage,0.0,719.5,Silver
010513009a288e24dbbc8183d5bcd4e2,42.0,18.59,81.41,At Risk Customer,Urgent Retention Campaign,9.45,13.11,81.41,Churn Risk Stage,1.0,54039.5,Bronze
01051cf3719a23faec8b2307b369faeb,129.8,13.91,86.09,At Risk Customer,Urgent Retention Campaign,7.44,10.03,86.09,Churn Risk Stage,1.0,61326.5,Bronze
01093ce2e3723bdb8de583346d76098c,29.4,29.07,70.93,Inactive Customer,Win-Back Campaign,14.64,20.41,70.93,Churn Risk Stage,1.0,26278.5,Bronze
010a0365ab237a5e2fed9d945121b627,0.0,35.03,64.97,Inactive Customer,Win-Back Campaign,17.52,24.52,64.97,Declining Stage,1.0,9021.5,Bronze
010a81611c87c7e19c18f303e39973b2,147.9,21.33,78.67,VIP Customer,VIP Loyalty Benefits,11.22,15.26,78.67,Churn Risk Stage,1.0,48210.5,Bronze
010ab6653f042ebb8e430f1718f61147,24.9,30.41,69.59,Inactive Customer,Win-Back Campaign,15.3,21.34,69.59,Declining Stage,1.0,22247.5,Bronze
010bcf93b3363ccf249034e7250266f0,79.9,17.76,82.24,At Risk Customer,Urgent Retention Campaign,9.18,12.61,82.24,Churn Risk Stage,1.0,55374.5,Bronze
010d3cb666c64c115a144d3e6fcbd1d8,39.0,21.07,78.93,Inactive Customer,Win-Back Campaign,10.68,14.84,78.93,Churn Risk Stage,1.0,49407.5,Bronze
010fea34d64c9fc635cebbe583f5104a,92.1,29.58,70.42,Inactive Customer,Win-Back Campaign,15.13,20.91,70.42,Churn Risk Stage,1.0,24078.5,Bronze
0113282a7fe79b3d8489193ccc601efb,118.0,29.16,70.84,Inactive Customer,Win-Back Campaign,15.02,20.68,70.84,Churn Risk Stage,1.0,25033.0,Bronze
01147fb2cf81b69cdcfdc1ac4c6fae7e,0.0,28.1,71.9,Inactive Customer,Win-Back Campaign,14.05,19.67,71.9,Churn Risk Stage,1.0,29674.5,Bronze
011509f63f565e822767bfb89c3cf9b7,26.69,12.77,87.23,At Risk Customer,Urgent Retention Campaign,6.48,9.0,87.23,Churn Risk Stage,1.0,63538.0,Bronze
011575986092c30523ecb71ff10cb473,0.0,30.58,69.42,Inactive Customer,Win-Back Campaign,15.29,21.41,69.42,Declining Stage,1.0,21916.0,Bronze
011620d7c45f4d1599c68b2f19e4b73e,12.25,26.1,73.9,Inactive Customer,Win-Back Campaign,13.1,18.3,73.9,Churn Risk Stage,1.0,35788.5,Bronze
0116f610fa1418cda75e0d96e1639a03,25.9,16.39,83.61,At Risk Customer,Urgent Retention Campaign,8.29,11.53,83.61,Churn Risk Stage,1.0,58025.0,Bronze
011702c19fd5dec0000a8dbbb5b98809,139.9,23.75,76.25,VIP Customer,VIP Loyalty Benefits,12.4,16.94,76.25,Churn Risk Stage,1.0,41036.0,Bronze
011733687890faf081be6fde9e7cc7a0,49.98,33.92,66.08,Inactive Customer,Win-Back Campaign,17.15,23.86,66.08,Declining Stage,1.0,11533.5,Bronze
011735b41c89ca1e075296f4ecb01a27,29.9,22.55,77.45,Inactive Customer,Win-Back Campaign,11.39,15.85,77.45,Churn Risk Stage,1.0,46522.0,Bronze
011784926e81122b1abd0210b5888c22,317.9,28.0,72.0,VIP Customer,VIP Loyalty Benefits,15.18,20.31,72.0,Churn Risk Stage,1.0,26764.5,Bronze
0117fb2675e2936a2e96dee22e8c992b,0.0,31.88,68.12,Inactive Customer,Win-Back Campaign,15.94,22.32,68.12,Declining Stage,1.0,17752.0,Bronze
0117fc67656c020dddef928c878ad5e3,65.0,35.08,64.92,Inactive Customer,Win-Back Campaign,17.78,24.7,64.92,Declining Stage,1.0,8394.0,Bronze
011875f0176909c5cf0b14a9138bb691,3999.9,16.04,83.96,VIP Customer,VIP Loyalty Benefits,22.9,20.16,83.96,Churn Risk Stage,1.0,27409.0,Bronze
01196e80f5309cb251220a6a5b3f57f5,14.9,29.78,70.22,Inactive Customer,Win-Back Campaign,14.95,20.88,70.22,Churn Risk Stage,1.0,24206.5,Bronze
011b4adcd54683b480c4d841250a987f,113.94,27.49,72.51,Inactive Customer,Win-Back Campaign,14.17,19.5,72.51,Churn Risk Stage,1.0,30489.5,Bronze
